facility_id,subcounty_id,county_id,facility_name,facility_type,bed_capacity
3585,205,30,Health_COJAVP,Dispensary,9
3586,126,18,Health_KBCZAA,County Hospital,18
3587,20,3,Health_CJKWTS,Health Centre,13
3588,96,15,Health_CCGUTT,Sub-county Hospital,9
3589,95,15,Health_BABVIN,Health Centre,7
3590,24,4,Health_KGBWOV,Health Centre,9
3591,29,5,Health_GUALTQ,County Hospital,14
3592,266,42,Health_CCDZRJ,County Hospital,9
3593,3,1,Health_FCAUWP,County Hospital,13
3594,103,16,Health_IBYWFB,Dispensary,14
3595,156,24,Health_GFLSFU,Dispensary,14
3596,179,27,Health_ONENWO,Sub-county Hospital,7
3597,122,18,Health_DVHOLK,Sub-county Hospital,8
3598,102,16,Health_XPRLLR,Sub-county Hospital,8
3599,71,12,Health_LHPIXW,County Hospital,10
3600,257,40,Health_ZWZKWP,Sub-county Hospital,7
3601,103,16,Health_DYJAQB,Health Centre,15
3602,52,10,Health_FWXEBY,Health Centre,17
3603,25,4,Health_SQPBAC,Health Centre,7
3604,155,24,Health_NXGYGV,Dispensary,11
3605,146,22,Health_OHNJAM,Clinic,15
3606,70,12,Health_FFUHBT,Clinic,10
3607,154,24,Health_XBJMGR,County Hospital,12
3608,50,9,Health_ASWRXL,Clinic,9
3609,43,8,Health_IDMULN,Clinic,10
3610,229,34,Health_AQVFAG,Dispensary,12
3611,271,43,Health_QBOZEH,Clinic,9
3612,23,4,Health_KQZASG,Clinic,7
3613,126,18,Health_GOCABF,Dispensary,7
3614,114,17,Health_DYIWUE,Health Centre,8
3615,48,8,Health_FNIGBF,Clinic,10
3616,218,32,Health_CCKOTB,County Hospital,8
3617,179,27,Health_UFYKIB,Sub-county Hospital,7
3618,231,34,Health_BNZDLG,Clinic,10
3619,287,47,Health_PNBXCH,Dispensary,24
3620,203,30,Health_ZSVOWS,Sub-county Hospital,8
3621,108,17,Health_IIJKML,Sub-county Hospital,10
3622,72,12,Health_RCTUJJ,Clinic,3
3623,8,2,Health_ELSXGO,County Hospital,10
3624,202,30,Health_COGGYI,Dispensary,9
3625,61,11,Health_PJIITS,Dispensary,8
3626,3,1,Health_UFZBXI,Dispensary,10
3627,197,30,Health_XUARMS,Dispensary,14
3628,189,29,Health_JRNKWR,County Hospital,7
3629,45,8,Health_KQCZIA,Sub-county Hospital,11
3630,248,38,Health_UDHDTA,Sub-county Hospital,15
3631,89,14,Health_NIAZWZ,Dispensary,9
3632,216,31,Health_FSLAUJ,Sub-county Hospital,9
3633,71,12,Health_MUQUTG,Dispensary,8
3634,179,27,Health_EKLIWJ,County Hospital,12
3635,107,16,Health_XLEWYA,Dispensary,14
3636,267,43,Health_JTCZMS,Sub-county Hospital,8
3637,119,18,Health_UXZRVY,County Hospital,8
3638,107,16,Health_KMNIVK,Dispensary,13
3639,196,30,Health_WEDXYW,Clinic,12
3640,18,3,Health_VUYGPL,Dispensary,4
3641,13,3,Health_ANGETF,Clinic,14
3642,8,2,Health_DPTJKU,County Hospital,8
3643,103,16,Health_ARTCRN,Dispensary,11
3644,36,7,Health_NOGAOO,County Hospital,7
3645,14,3,Health_YGGRWI,Health Centre,7
3646,93,14,Health_XHPNLA,Health Centre,8
3647,192,30,Health_EOVIWQ,Dispensary,5
3648,109,17,Health_USSAFZ,Clinic,9
3649,276,44,Health_GNYYBZ,Sub-county Hospital,7
3650,155,24,Health_AYUKKC,Sub-county Hospital,10
3651,151,23,Health_TISUSD,Dispensary,10
3652,132,19,Health_JCBSCP,Health Centre,14
3653,51,9,Health_GJPNRG,Clinic,11
3654,238,36,Health_UHURQS,Health Centre,6
3655,115,18,Health_MNOJOS,County Hospital,10
3656,33,6,Health_FCQGMU,Dispensary,5
3657,255,40,Health_FLAMRE,Clinic,6
3658,100,16,Health_DFDFUP,Sub-county Hospital,7
3659,186,29,Health_XXFVOO,Dispensary,9
3660,99,15,Health_PMDJZV,County Hospital,15
3661,185,29,Health_GGYGSI,Health Centre,14
3662,264,42,Health_OHLBTD,Health Centre,11
3663,37,7,Health_LWDHZG,Clinic,12
3664,52,10,Health_QOIGZX,Health Centre,10
3665,139,21,Health_HJDUNX,Clinic,11
3666,177,27,Health_VDXBIQ,Dispensary,7
3667,45,8,Health_KDQDBX,Dispensary,5
3668,52,10,Health_KVKFPB,Dispensary,10
3669,261,41,Health_DHGXGP,Health Centre,10
3670,12,3,Health_MQKKXS,Health Centre,6
3671,133,19,Health_YDQZRJ,Clinic,13
3672,228,33,Health_DSWFOO,Clinic,5
3673,100,16,Health_CPSGCG,Sub-county Hospital,17
3674,218,32,Health_IDJDGY,Sub-county Hospital,11
3675,56,10,Health_VSPOET,County Hospital,11
3676,97,15,Health_SJEZRK,Dispensary,10
3677,133,19,Health_AJXLPR,Dispensary,12
3678,214,31,Health_IOSHPT,Dispensary,9
3679,41,8,Health_ZGKXQA,Dispensary,9
3680,79,13,Health_TBZOVT,Sub-county Hospital,15
3681,84,13,Health_NTKGEW,County Hospital,16
3682,72,12,Health_XSACFX,Health Centre,13
3683,85,13,Health_RFEEUW,Health Centre,7
3684,211,31,Health_RMKHUJ,Clinic,8
3685,58,11,Health_ARRNZC,Sub-county Hospital,8
3686,157,24,Health_GRJXIO,County Hospital,13
3687,162,25,Health_MOGPXU,Health Centre,8
3688,232,34,Health_LORVTX,Dispensary,8
3689,277,45,Health_NAIINT,Health Centre,11
3690,188,29,Health_NMOTWE,Sub-county Hospital,12
3691,35,7,Health_XUAZHS,Health Centre,8
3692,161,25,Health_DZBGNI,Sub-county Hospital,12
3693,10,2,Health_BRLQPN,Dispensary,7
3694,191,30,Health_JWBQHI,Clinic,10
3695,290,47,Health_ZWTMTS,Clinic,4
3696,269,43,Health_ILLSQR,Health Centre,9
3697,113,17,Health_AHQBSK,Health Centre,7
3698,62,11,Health_IUBOMI,Sub-county Hospital,9
3699,152,23,Health_NFAGIB,Dispensary,11
3700,50,9,Health_YUVWSP,County Hospital,8
3701,182,28,Health_QZMCPW,County Hospital,11
3702,85,13,Health_WGSWNF,Dispensary,6
3703,189,29,Health_XGCIZA,Sub-county Hospital,11
3704,134,20,Health_RJLURC,Clinic,13
3705,272,43,Health_ZPYXWZ,Sub-county Hospital,7
3706,260,41,Health_SAFMTX,Health Centre,9
3707,218,32,Health_XSPARB,Health Centre,11
3708,115,18,Health_SLAQSA,County Hospital,9
3709,289,47,Health_SDBTAL,Dispensary,7
3710,99,15,Health_NWWFQZ,Dispensary,4
3711,148,23,Health_MTUCDV,Dispensary,7
3712,12,3,Health_MAUKSX,Dispensary,13
3713,177,27,Health_HBSLPN,Clinic,9
3714,90,14,Health_IMIOWS,Health Centre,10
3715,107,16,Health_EAZWSK,County Hospital,9
3716,290,47,Health_MTZNQB,Sub-county Hospital,10
3717,14,3,Health_MINFMN,County Hospital,6
3718,17,3,Health_ILKLLH,Sub-county Hospital,10
3719,138,20,Health_CXGQRV,Health Centre,11
3720,155,24,Health_NKANOA,County Hospital,10
3721,256,40,Health_AHKDOA,Health Centre,6
3722,226,33,Health_QZRMMM,County Hospital,9
3723,212,31,Health_ACZSBC,Health Centre,7
3724,43,8,Health_WEGXSV,Dispensary,14
3725,9,2,Health_NWBROB,County Hospital,8
3726,198,30,Health_ZXJWVI,Clinic,10
3727,194,30,Health_LMELNH,Sub-county Hospital,12
3728,141,22,Health_PVQHLQ,Dispensary,3
3729,23,4,Health_KDPXNF,Health Centre,13
3730,244,37,Health_ORTOGS,Health Centre,7
3731,74,12,Health_LNSURY,Health Centre,11
3732,56,10,Health_EQNXWW,County Hospital,7
3733,156,24,Health_CERHMY,Health Centre,6
3734,151,23,Health_NARNTY,Clinic,17
3735,259,41,Health_UFRXQT,Health Centre,9
3736,217,31,Health_ZQQMWI,County Hospital,9
3737,189,29,Health_IRXZRK,Dispensary,3
3738,51,9,Health_ACLSXY,Clinic,13
3739,225,33,Health_MCERHB,County Hospital,8
3740,91,14,Health_OZJJPH,County Hospital,6
3741,51,9,Health_GUNYEZ,Sub-county Hospital,10
3742,112,17,Health_HBARII,Health Centre,11
3743,17,3,Health_YHFTZN,Clinic,12
3744,257,40,Health_MZZCZZ,Clinic,12
3745,81,13,Health_QVHYMZ,Health Centre,9
3746,140,21,Health_TFXOXZ,Clinic,9
3747,198,30,Health_RFUIOZ,County Hospital,12
3748,133,19,Health_XYJNTW,County Hospital,13
3749,132,19,Health_ARYSPU,Clinic,15
3750,141,22,Health_GKKWGN,County Hospital,9
3751,284,46,Health_TEULTY,County Hospital,11
3752,22,4,Health_NWYODR,Sub-county Hospital,9
3753,238,36,Health_VVERWA,Dispensary,7
3754,88,14,Health_FZDHVE,Sub-county Hospital,13
3755,40,7,Health_QHIIZC,Clinic,11
3756,154,24,Health_BVCNSK,County Hospital,8
3757,219,32,Health_DRNDFC,Health Centre,9
3758,169,26,Health_CLQUNL,Dispensary,4
3759,148,23,Health_XKDJKF,Clinic,4
3760,120,18,Health_WXVRXQ,Clinic,8
3761,65,11,Health_OCLTGT,County Hospital,11
3762,165,26,Health_ZHAHLO,Sub-county Hospital,13
3763,186,29,Health_QALDCA,Clinic,13
3764,69,11,Health_WAPWEW,Dispensary,9
3765,152,23,Health_ZVQDFD,County Hospital,11
3766,116,18,Health_ELDIML,Clinic,13
3767,123,18,Health_IHUPXP,Sub-county Hospital,9
3768,262,42,Health_QCWFBG,County Hospital,12
3769,173,27,Health_FMLOUO,Dispensary,6
3770,191,30,Health_CHBHKF,Clinic,9
3771,95,15,Health_FWHVJH,Health Centre,8
3772,36,7,Health_JPUNXO,Health Centre,6
3773,236,35,Health_YUJXZI,Clinic,10
3774,233,35,Health_KFLUFF,Clinic,6
3775,120,18,Health_VNJMQP,Clinic,8
3776,200,30,Health_YMEYOP,Health Centre,7
3777,248,38,Health_GERQWZ,Health Centre,13
3778,286,46,Health_GLFZDW,Health Centre,10
3779,168,26,Health_IOQCCN,Clinic,11
3780,185,29,Health_PKODKH,Health Centre,9
3781,206,30,Health_DWYEYU,Health Centre,6
3782,1,1,Health_BZPVRR,Health Centre,15
3783,230,34,Health_WVHULG,Health Centre,10
3784,202,30,Health_OIYINU,Clinic,15
3785,227,33,Health_XNSMOB,Clinic,13
3786,183,28,Health_AIXKGX,County Hospital,11
3787,93,14,Health_JNSSYG,Sub-county Hospital,6
3788,195,30,Health_CCEZKQ,Sub-county Hospital,15
3789,225,33,Health_SKRLXO,Sub-county Hospital,17
3790,46,8,Health_GABVIO,Clinic,12
3791,71,12,Health_RFUYXA,County Hospital,4
3792,264,42,Health_WYDFDZ,Health Centre,14
3793,245,37,Health_XWGOAN,Sub-county Hospital,14
3794,6,1,Health_IPFRGU,Dispensary,8
3795,146,22,Health_XRWDOD,Dispensary,10
3796,226,33,Health_XBVSYL,County Hospital,13
3797,146,22,Health_RUEPQZ,Health Centre,16
3798,168,26,Health_JOIHFP,Sub-county Hospital,8
3799,65,11,Health_DEWKNU,County Hospital,13
3800,79,13,Health_OQNZPW,Clinic,8
3801,128,18,Health_XPYPLM,Sub-county Hospital,7
3802,136,20,Health_JJULPF,Sub-county Hospital,8
3803,45,8,Health_UXEHTP,Clinic,8
3804,79,13,Health_DAIJYH,Sub-county Hospital,9
3805,51,9,Health_JUXOFJ,Sub-county Hospital,11
3806,94,14,Health_AQUCIK,Health Centre,10
3807,257,40,Health_IPRWMA,Sub-county Hospital,14
3808,255,40,Health_PJKUIS,Health Centre,9
3809,229,34,Health_QYMXNO,Sub-county Hospital,11
3810,30,5,Health_IFQKLZ,County Hospital,8
3811,227,33,Health_WTQXBE,Clinic,11
3812,9,2,Health_OVIHNC,County Hospital,8
3813,153,23,Health_TPODQQ,Dispensary,11
3814,229,34,Health_JHKGZH,Sub-county Hospital,9
3815,137,20,Health_BBOCXJ,Health Centre,9
3816,22,4,Health_KYFTSY,Dispensary,15
3817,100,16,Health_UFGTXP,Sub-county Hospital,12
3818,143,22,Health_GALNRQ,County Hospital,9
3819,80,13,Health_LDKHQQ,Health Centre,8
3820,249,38,Health_BMFVVP,Health Centre,10
3821,78,13,Health_SUEXLR,County Hospital,11
3822,28,5,Health_IJPEPM,Health Centre,15
3823,204,30,Health_PAWSSI,Dispensary,13
3824,62,11,Health_QQEWUX,Sub-county Hospital,3
3825,217,31,Health_TKRRAQ,Clinic,9
3826,15,3,Health_QAQGDT,Clinic,11
3827,41,8,Health_NBBJYF,Sub-county Hospital,8
3828,10,2,Health_IDHSZM,County Hospital,11
3829,42,8,Health_GIQJKR,County Hospital,13
3830,123,18,Health_OBCWLP,Health Centre,15
3831,144,22,Health_KEOPUE,Dispensary,7
3832,149,23,Health_KKMMQN,Dispensary,7
3833,219,32,Health_TZPREE,Sub-county Hospital,9
3834,25,4,Health_HRQBZV,Clinic,9
3835,225,33,Health_CIIBKI,Dispensary,10
3836,274,44,Health_FHBZUI,County Hospital,12
3837,175,27,Health_ABQPIP,County Hospital,11
3838,51,9,Health_IBDAHQ,County Hospital,7
3839,14,3,Health_EXUDDG,Health Centre,12
3840,80,13,Health_EXNVRC,Health Centre,8
3841,100,16,Health_TTAUMT,Sub-county Hospital,19
3842,47,8,Health_GRYTOL,Sub-county Hospital,10
3843,222,32,Health_AUBPFV,Dispensary,8
3844,149,23,Health_KBXZVU,Dispensary,13
3845,9,2,Health_RNPEHP,County Hospital,12
3846,158,24,Health_LYMFNR,Health Centre,8
3847,113,17,Health_SDAJJU,Health Centre,11
3848,86,13,Health_RXAIOF,Dispensary,3
3849,28,5,Health_GVQPUC,Sub-county Hospital,6
3850,214,31,Health_TMCKHO,Health Centre,9
3851,233,35,Health_DJKVJE,Health Centre,14
3852,219,32,Health_BZQPMQ,County Hospital,8
3853,183,28,Health_LLFBQX,Dispensary,16
3854,96,15,Health_EIHAIJ,Health Centre,9
3855,72,12,Health_CJCNJT,County Hospital,8
3856,162,25,Health_OSWVXA,Clinic,8
3857,19,3,Health_LWYFCS,Sub-county Hospital,8
3858,233,35,Health_RPUJMW,Clinic,8
3859,41,8,Health_MPHKCR,Clinic,8
3860,71,12,Health_VNYHUF,Health Centre,11
3861,256,40,Health_VYGIJJ,Sub-county Hospital,11
3862,222,32,Health_YYCLVW,Clinic,10
3863,118,18,Health_DJONML,Dispensary,4
3864,1,1,Health_HGMNBO,Clinic,10
3865,274,44,Health_GRZWKE,Health Centre,9
3866,283,46,Health_JYVYAA,Sub-county Hospital,6
3867,204,30,Health_XZOVYQ,County Hospital,8
3868,138,20,Health_XKWVWU,Dispensary,13
3869,68,11,Health_GMZAGX,Clinic,10
3870,29,5,Health_QEUBUM,Health Centre,17
3871,97,15,Health_VOQGUW,Sub-county Hospital,10
3872,61,11,Health_USSVQQ,Health Centre,8
3873,211,31,Health_SDYAKB,Clinic,10
3874,168,26,Health_UVQCRH,County Hospital,8
3875,85,13,Health_PESLHL,Health Centre,8
3876,38,7,Health_KBXAIR,Sub-county Hospital,9
3877,15,3,Health_TNNRQS,Health Centre,11
3878,261,41,Health_IMHQGB,Clinic,9
3879,35,7,Health_YYGJKL,Clinic,13
3880,163,25,Health_JBYNLJ,Clinic,10
3881,77,13,Health_MVDURZ,Clinic,9
3882,292,47,Health_OZOECC,Health Centre,10
3883,206,30,Health_VJQAQZ,Dispensary,12
3884,150,23,Health_UNKYFC,Sub-county Hospital,9
3885,65,11,Health_ISTRMQ,County Hospital,17
3886,224,33,Health_KIGCVU,Dispensary,9
3887,220,32,Health_BGRSQB,Health Centre,6
3888,96,15,Health_NEHART,Sub-county Hospital,5
3889,276,44,Health_MPMNJJ,Dispensary,7
3890,194,30,Health_PCXRIE,Health Centre,8
3891,127,18,Health_HHLENZ,Sub-county Hospital,15
3892,60,11,Health_FFNFXR,Clinic,14
3893,117,18,Health_YXXMGZ,Clinic,11
3894,268,43,Health_WAQXNZ,Sub-county Hospital,13
3895,281,45,Health_CDEAPE,Sub-county Hospital,18
3896,274,44,Health_YTTZPK,County Hospital,14
3897,22,4,Health_CUZWWZ,Sub-county Hospital,7
3898,214,31,Health_GKZRMD,County Hospital,7
3899,26,4,Health_ZVOLTG,Clinic,8
3900,279,45,Health_DYAMTI,Sub-county Hospital,14
3901,190,30,Health_TWTCYY,Sub-county Hospital,5
3902,100,16,Health_ZZVMXT,Sub-county Hospital,9
3903,199,30,Health_JRPYMP,County Hospital,11
3904,225,33,Health_BBUYAG,Dispensary,13
3905,64,11,Health_AYWSTR,Health Centre,14
3906,256,40,Health_BSICFK,Dispensary,12
3907,131,19,Health_EAQURL,Health Centre,10
3908,55,10,Health_QVLOLI,Dispensary,9
3909,96,15,Health_CTIGPY,County Hospital,14
3910,125,18,Health_KVTZMZ,Sub-county Hospital,12
3911,275,44,Health_PQUVVB,Clinic,11
3912,49,9,Health_FTAWCS,Sub-county Hospital,7
3913,160,25,Health_ZBFIBW,Health Centre,13
3914,220,32,Health_RDFXLR,County Hospital,6
3915,66,11,Health_FAMZYQ,Sub-county Hospital,16
3916,212,31,Health_FLEYOV,County Hospital,8
3917,145,22,Health_BTVLIW,Sub-county Hospital,15
3918,22,4,Health_NBYAAU,Health Centre,11
3919,229,34,Health_IPNERZ,County Hospital,9
3920,132,19,Health_MLGWCR,Dispensary,6
3921,39,7,Health_OCPQFO,County Hospital,14
3922,146,22,Health_BSRHUZ,Sub-county Hospital,12
3923,177,27,Health_QSGWSY,Clinic,15
3924,245,37,Health_HHTPVX,County Hospital,11
3925,182,28,Health_DBBWLD,Clinic,13
3926,258,40,Health_XCDIDJ,County Hospital,5
3927,176,27,Health_JOZOSO,County Hospital,12
3928,199,30,Health_SPFCRK,Dispensary,8
3929,103,16,Health_YKUKTD,County Hospital,13
3930,61,11,Health_ZBLQNL,County Hospital,9
3931,67,11,Health_RRBTBB,Dispensary,7
3932,48,8,Health_RTBQGY,Sub-county Hospital,12
3933,236,35,Health_GTGUOA,Sub-county Hospital,11
3934,83,13,Health_NNKZNX,County Hospital,11
3935,263,42,Health_FHANJN,Clinic,5
3936,39,7,Health_NQZZZF,Health Centre,9
3937,7,2,Health_UFHOWA,Sub-county Hospital,8
3938,250,38,Health_DHHQXE,Clinic,8
3939,44,8,Health_MKPVOZ,Clinic,7
3940,197,30,Health_VZLOIQ,County Hospital,10
3941,113,17,Health_DBRXJY,Sub-county Hospital,2
3942,180,28,Health_ZGLJEG,Clinic,10
3943,178,27,Health_QEDINM,Sub-county Hospital,12
3944,110,17,Health_UHMIRI,Health Centre,12
3945,248,38,Health_VPRXKJ,Health Centre,11
3946,6,1,Health_QIKSLL,Sub-county Hospital,10
3947,237,35,Health_NEMXEZ,Dispensary,13
3948,109,17,Health_WBTROL,Clinic,14
3949,143,22,Health_XWYRCT,Sub-county Hospital,10
3950,292,47,Health_BGLRUN,Dispensary,17
3951,120,18,Health_AAUMAE,Dispensary,3
3952,252,39,Health_ETMDJJ,Sub-county Hospital,13
3953,42,8,Health_TKWCBC,Dispensary,9
3954,125,18,Health_JWSABE,County Hospital,11
3955,179,27,Health_FWUPWY,Health Centre,12
3956,36,7,Health_XZQIPG,Dispensary,11
3957,146,22,Health_QATLJT,Dispensary,10
3958,195,30,Health_QXHWNA,Sub-county Hospital,8
3959,129,18,Health_BFLQXI,Sub-county Hospital,13
3960,196,30,Health_OUUJEP,Dispensary,9
3961,45,8,Health_MKMXHG,Health Centre,13
3962,246,38,Health_NTXHPY,Dispensary,13
3963,16,3,Health_IGHTLC,Dispensary,12
3964,38,7,Health_BZOQTY,County Hospital,14
3965,161,25,Health_XVHKPQ,Health Centre,9
3966,22,4,Health_MGCGJP,Health Centre,12
3967,20,3,Health_DBRUBV,Health Centre,9
3968,75,12,Health_FISHCU,Dispensary,6
3969,183,28,Health_ZGRTRO,Sub-county Hospital,10
3970,145,22,Health_TBETNK,Health Centre,14
3971,147,22,Health_PXEHAP,Dispensary,10
3972,290,47,Health_GMFQIU,Clinic,6
3973,89,14,Health_PHNDHS,County Hospital,9
3974,191,30,Health_QWSJWZ,County Hospital,6
3975,90,14,Health_DPVLXO,Sub-county Hospital,11
3976,99,15,Health_GDLKMS,County Hospital,12
3977,65,11,Health_YWZSDY,Health Centre,10
3978,183,28,Health_FYAUMI,Sub-county Hospital,10
3979,92,14,Health_HOPKYV,Dispensary,14
3980,182,28,Health_IIMGSP,Clinic,9
3981,233,35,Health_TPNRCT,Dispensary,11
3982,206,30,Health_UJPBVB,Sub-county Hospital,10
3983,32,6,Health_TPKHRD,Health Centre,7
3984,81,13,Health_HBYCBB,Sub-county Hospital,14
3985,209,31,Health_MWZUUV,County Hospital,9
3986,107,16,Health_ZZSFGG,Clinic,13
3987,184,28,Health_LKLCJB,Sub-county Hospital,6
3988,247,38,Health_BZHZUN,Clinic,16
3989,122,18,Health_QUREZG,Health Centre,12
3990,123,18,Health_RLPMCM,Sub-county Hospital,15
3991,277,45,Health_UBBTGU,Dispensary,8
3992,137,20,Health_MMPUYH,Health Centre,8
3993,26,4,Health_EFMXES,County Hospital,6
3994,81,13,Health_NAEAVU,Dispensary,6
3995,88,14,Health_ZTBJZY,Clinic,8
3996,1,1,Health_SBLKEE,Sub-county Hospital,11
3997,189,29,Health_UWKYKA,Dispensary,15
3998,177,27,Health_KMGMTF,Clinic,6
3999,77,13,Health_IDXLEP,Dispensary,6
4000,33,6,Health_PWVVXM,County Hospital,17
4001,74,12,Health_HYEFNR,Sub-county Hospital,13
4002,20,3,Health_AUTJMW,Clinic,6
4003,238,36,Health_HQXUSL,Clinic,10
4004,201,30,Health_TXEFKF,Dispensary,18
4005,10,2,Health_CVJXMJ,Dispensary,14
4006,61,11,Health_DCXADK,Dispensary,13
4007,54,10,Health_LXQLOJ,Dispensary,12
4008,2,1,Health_MXPYNO,Health Centre,8
4009,139,21,Health_KZEFFC,County Hospital,6
4010,189,29,Health_QSVRUL,Dispensary,8
4011,216,31,Health_BKFKBI,Dispensary,14
4012,256,40,Health_JPGYVN,County Hospital,14
4013,82,13,Health_FVSKBU,Health Centre,8
4014,267,43,Health_XPPMYC,Health Centre,9
4015,4,1,Health_UIMJEH,Sub-county Hospital,9
4016,258,40,Health_TJVDSH,Dispensary,13
4017,130,19,Health_PURTYI,County Hospital,7
4018,158,24,Health_MWCZGJ,Clinic,6
4019,253,39,Health_SVLVIP,County Hospital,13
4020,136,20,Health_TUETOT,Sub-county Hospital,15
4021,134,20,Health_NWLBZH,Clinic,11
4022,30,5,Health_QFSIDF,Dispensary,8
4023,121,18,Health_EBIFAH,Clinic,13
4024,280,45,Health_VBUIUB,Health Centre,7
4025,216,31,Health_DOIGJR,Dispensary,10
4026,236,35,Health_ISCCIG,Sub-county Hospital,6
4027,242,36,Health_CHVNKR,Dispensary,13
4028,244,37,Health_JNCRWG,County Hospital,13
4029,290,47,Health_UUEPBP,Dispensary,11
4030,62,11,Health_XNWYPP,Dispensary,16
4031,282,46,Health_SDWUPY,Health Centre,10
4032,123,18,Health_XPNJZB,Sub-county Hospital,5
4033,285,46,Health_SLGNBJ,County Hospital,10
4034,204,30,Health_SWAHCH,Sub-county Hospital,10
4035,284,46,Health_ALNZGF,County Hospital,9
4036,115,18,Health_ACKKPE,Health Centre,12
4037,69,11,Health_SWSLZH,Sub-county Hospital,6
4038,276,44,Health_LGTVDX,County Hospital,4
4039,273,44,Health_CYXMNE,Health Centre,11
4040,225,33,Health_AQZNZE,Health Centre,6
4041,151,23,Health_DQWPGE,Health Centre,8
4042,99,15,Health_MHBUMC,Dispensary,10
4043,230,34,Health_GCWRKO,Health Centre,12
4044,274,44,Health_NDQLKV,Sub-county Hospital,11
4045,61,11,Health_UFNQXQ,Health Centre,12
4046,5,1,Health_LKZNSZ,Health Centre,15
4047,83,13,Health_FMCRMR,Health Centre,10
4048,286,46,Health_GVCDQN,Health Centre,15
4049,277,45,Health_WWLUUA,Clinic,8
4050,87,13,Health_IEEPYK,County Hospital,13
4051,129,18,Health_AEIHIQ,Clinic,9
4052,132,19,Health_AOITRX,Health Centre,11
4053,289,47,Health_IEDBSH,County Hospital,7
4054,78,13,Health_ASVKWY,Clinic,13
4055,259,41,Health_GVKRIP,Clinic,7
4056,244,37,Health_KOLKDG,County Hospital,11
4057,267,43,Health_UPTRVF,Sub-county Hospital,6
4058,194,30,Health_MRQLSZ,Sub-county Hospital,8
4059,138,20,Health_MJFPHY,Sub-county Hospital,13
4060,97,15,Health_PQLAJJ,Dispensary,12
4061,79,13,Health_PSOUQZ,County Hospital,16
4062,50,9,Health_TXLVVC,County Hospital,9
4063,78,13,Health_YGIIIG,Clinic,7
4064,14,3,Health_ZDXFIA,Dispensary,7
4065,227,33,Health_FNQUIW,Clinic,12
4066,169,26,Health_NJYXPJ,Clinic,9
4067,188,29,Health_CIWBAV,Sub-county Hospital,13
4068,273,44,Health_JGWMTH,Sub-county Hospital,11
4069,88,14,Health_RFYTEN,Sub-county Hospital,11
4070,49,9,Health_GWRBHF,Health Centre,11
4071,219,32,Health_OJDGJI,Sub-county Hospital,13
4072,189,29,Health_NHSYZI,Sub-county Hospital,10
4073,254,39,Health_NDKLNR,County Hospital,5
4074,15,3,Health_QFFNMU,County Hospital,12
4075,106,16,Health_DOYKOF,Health Centre,14
4076,63,11,Health_YORMME,Clinic,14
4077,11,2,Health_AZQSWU,County Hospital,9
4078,256,40,Health_OLGKWG,Clinic,7
4079,201,30,Health_MVPOPE,Health Centre,6
4080,226,33,Health_ZJEFRM,Dispensary,13
4081,119,18,Health_GMZWYQ,Health Centre,12
4082,276,44,Health_ORKCLS,Sub-county Hospital,5
4083,224,33,Health_GZQJOO,Health Centre,13
4084,128,18,Health_QSUNSZ,Sub-county Hospital,8
4085,247,38,Health_VHJOLW,Dispensary,6
4086,199,30,Health_GWVDYX,Clinic,10
4087,272,43,Health_VVURJN,Sub-county Hospital,14
4088,206,30,Health_MCIBQW,Sub-county Hospital,9
4089,143,22,Health_JQSSDF,Dispensary,15
4090,174,27,Health_RYLVCK,Clinic,11
4091,267,43,Health_WISBXM,County Hospital,13
4092,143,22,Health_VJADDE,Dispensary,11
4093,130,19,Health_SYJYUR,Health Centre,8
4094,250,38,Health_WOBNYP,County Hospital,5
4095,245,37,Health_YVWAMG,Dispensary,11
4096,196,30,Health_DUOIUU,Sub-county Hospital,12
4097,92,14,Health_BMZXCW,County Hospital,9
4098,269,43,Health_VKOFCI,Health Centre,12
4099,57,11,Health_GODULH,Clinic,6
4100,102,16,Health_AFAMKS,Dispensary,10
4101,204,30,Health_OPUPQL,Dispensary,12
4102,276,44,Health_CRTBUT,Clinic,4
4103,61,11,Health_DZGPJZ,Clinic,8
4104,47,8,Health_TJBEWC,County Hospital,10
4105,101,16,Health_JWICVN,Clinic,5
4106,19,3,Health_OPUKUJ,County Hospital,5
4107,46,8,Health_DYFONR,County Hospital,8
4108,16,3,Health_VFRSUV,Sub-county Hospital,10
4109,5,1,Health_TINCXS,County Hospital,15
4110,249,38,Health_ZNIWGP,County Hospital,8
4111,54,10,Health_QRGHWS,Dispensary,9
4112,278,45,Health_YWAHUK,Health Centre,17
4113,263,42,Health_KKXEGO,County Hospital,5
4114,149,23,Health_KHYJKI,County Hospital,8
4115,260,41,Health_PKGYJP,County Hospital,13
4116,55,10,Health_PXFANQ,Sub-county Hospital,10
4117,77,13,Health_TVKDXS,Clinic,6
4118,196,30,Health_PVQULR,Clinic,7
4119,247,38,Health_UTJJUI,Sub-county Hospital,14
4120,181,28,Health_PJEWFX,Health Centre,6
4121,125,18,Health_LMVOHL,Sub-county Hospital,7
4122,98,15,Health_PHTQFD,Clinic,6
